class_unclass,contig_name,taxon,length,kmers
C,ENA_ABAV01052417_ABAV01052417.1,Pseudomonas mendocina ymp (taxid 399739),2071,A:14 0:89 587753:5 286:7 587753:1 0:28 286:6 0:31 286:15 198620:5 0:37 286:3 0:4 286:12 157783:7 0:8 589873:2 0:172 1788301:2 0:69 43263:5 0:21 286:5 0:33 399739:4 0:11 286:4 0:33 136841:5 286:3 1236:5 286:5 0:62 286:18 0:22 2054919:1 0:5 286:10 0:2 286:5 0:21 2067572:5 0:46 286:5 743720:3 0:19 286:5 0:11 746360:1 286:1 0:23 294:4 0:7 157783:3 286:5 0:52 300:5 0:454 1649877:4 0:318 303:5 0:264
C,ENA_ABAV01052418_ABAV01052418.1,Pseudomonas mendocina S5.2 (taxid 1225174),1049,0:173 741155:5 0:56 136841:4 53408:5 0:655 1225174:2 0:7 1225174:1 0:5 300:1 0:1 300:5 0:4 286:3 136841:5 0:2 380021:5 0:76
C,ENA_ABAV01052421_ABAV01052421.1,Flavobacteriaceae (taxid 49546),983,0:158 1855336:1 0:72 986:1 0:160 49546:5 0:1 2069432:3 0:7 1763534:1 0:423 1492737:3 0:3 49546:5 0:106
C,ENA_ABAV01052496_ABAV01052496.1,Flavobacterium (taxid 237),1727,0:479 1355330:5 0:84 996:1 0:6 376686:5 0:1113
C,ENA_ABAV01052532_ABAV01052532.1,cellular organisms (taxid 131567),1800,0:469 9606:5 0:636 28082:5 0:651
C,ENA_ABAV01052597_ABAV01052597.1,cellular organisms (taxid 131567),3405,0:272 655815:1 0:528 1973478:5 0:1149 9606:5 0:1411
C,ENA_ABAV01052611_ABAV01052611.1,Leptopilina boulardi filamentous virus (taxid 552509),3649,0:88 9606:1 0:556 552509:5 0:2959 28384:1 0:5
C,ENA_ABAV01052685_ABAV01052685.1,Polaribacter sp. MED152 (taxid 313598),1957,0:453 313598:9 49546:5 0:2 584609:5 0:128 1306519:2 0:5 1855336:2 0:6 1336804:3 0:1303
C,ENA_ABAV01052689_ABAV01052689.1,Rhodobacteraceae (taxid 31989),6053,0:970 31989:1 0:2613 31989:1 0:2434
C,ENA_ABAV01052699_ABAV01052699.1,Fluviicola taffensis DSM 16823 (taxid 755732),3053,0:1050 76832:3 0:339 9606:3 0:850 755732:5 0:769
C,ENA_ABAV01052704_ABAV01052704.1,Pseudomonas reinekei (taxid 395598),942,287:4 0:48 286:6 0:11 286:4 86192:3 286:9 0:43 1245471:1 0:3 286:9 287:2 0:2 286:6 0:2 1513890:2 395598:5 1028989:4 395598:2 0:161 286:1 0:16 286:2 0:12 286:5 0:129 53408:2 286:5 0:2 53408:4 0:403
C,ENA_ABAV01052705_ABAV01052705.1,Pseudomonas mendocina (taxid 300),1376,0:636 1245471:1 0:60 104087:2 0:4 1236:4 1224:12 286:16 0:5 286:7 0:3 1149133:1 0:5 43263:1 0:172 1224:5 1236:5 1224:1 1236:1 1224:7 82985:4 0:5 413496:4 0:1 613:8 1224:4 1236:6 300:5 286:2 0:90 1224:5 0:52 286:5 0:22 2054914:5 0:2 286:5 1294143:1 286:9 1224:3 286:11 0:85 300:5 0:1 300:3 353:5 0:1 135621:5 0:40
C,ENA_ABAV01052706_ABAV01052706.1,Pseudomonas putida (taxid 303),1420,0:482 743720:2 286:5 0:2 286:5 1245471:1 286:8 0:89 300:1 0:5 300:5 136841:10 286:9 136841:1 286:7 0:5 286:6 0:18 743720:3 0:293 286:23 0:3 1930532:7 0:45 1236:2 1224:5 595494:3 286:7 1224:5 135621:1 286:5 0:11 118613:1 0:39 286:3 0:33 286:1 0:5 1853130:5 0:31 286:12 1294143:3 286:5 1294143:6 286:5 0:2 286:3 0:5 286:5 0:8 303:1 0:4 303:19 286:16 136845:5 0:36 330:1 0:7 136842:2 0:9 286:2 0:20 1123519:5 0:13
C,ENA_ABAV01052868_ABAV01052868.1,Bacillus cereus m1293 (taxid 526973),1008,0:83 526973:3 0:26 131567:5 0:1 131567:8 0:11 131567:1 9606:19 0:7 9606:1 0:78 526973:5 1239:17 0:1 1491:4 0:68 9606:1 0:52 9606:1 0:38 131567:15 0:8 1491:5 0:77 526973:39 1239:9 0:169 526973:5 0:2 9606:10 0:47 A:34 0:124
C,ENA_ABAV01052871_ABAV01052871.1,Bacillus cereus m1293 (taxid 526973),820,0:29 9606:11 526973:10 131567:6 0:3 526973:3 0:28 526973:3 0:33 526973:23 131567:46 9606:12 0:161 9606:15 0:37 1491:1 0:287 131567:77 0:1
C,ENA_ABAV01052889_ABAV01052889.1,Flavobacteriaceae (taxid 49546),753,0:296 592029:3 0:124 1727163:3 1176587:4 616991:5 1191459:2 0:69 480520:3 0:83 754417:1 0:5 754417:2 0:32 929704:5 0:7 1094466:5 A:34 0:2 96345:5 0:29
C,ENA_ABAV01052890_ABAV01052890.1,Polaribacter reichenbachii (taxid 996801),2106,52959:1 0:3 52959:5 0:239 336810:5 0:10 2:1 0:5 2:7 1249933:5 49546:3 0:19 929704:5 1016:1 0:29 996801:3 0:918 A:34 0:779
C,ENA_ABAV01052894_ABAV01052894.1,cellular organisms (taxid 131567),1900,0:1387 34105:5 0:11 9606:5 0:458
C,ENA_ABAV01052936_ABAV01052936.1,Flavobacteriaceae (taxid 49546),752,0:65 313598:5 0:155 754409:5 0:5 313603:5 0:376 2058134:5 0:97
C,ENA_ABAV01052937_ABAV01052937.1,Flavobacteriaceae bacterium UJ101 (taxid 1150389),1331,0:1062 49546:5 0:105 1150389:5 0:120
C,ENA_ABAV01052953_ABAV01052953.1,Flavivirga eckloniae (taxid 1803846),985,0:496 1803846:9 0:155 1622118:1 0:227 A:34 0:29
C,ENA_ABAV01052996_ABAV01052996.1,Flavobacterium sp. MEBiC07310 (taxid 2201181),1133,0:45 107401:3 0:25 1312072:1 0:161 107401:3 0:95 1250295:10 0:236 96345:2 0:150 1729720:1 0:305 2201181:11 0:21 996:1 0:29
C,ENA_ABAV01053003_ABAV01053003.1,Yoonia vestfoldensis (taxid 245188),3112,0:760 245188:5 0:45 1129:3 0:186 9606:1 0:258 A:34 0:100 A:34 0:1652
C,ENA_ABAV01053089_ABAV01053089.1,Bacillus cereus m1293 (taxid 526973),1366,0:128 9606:1 0:28 131567:3 526973:5 131567:15 526973:23 131567:1 526973:7 1396:1 1:13 1396:18 1239:2 1396:7 131567:4 1239:13 1:9 131567:54 526973:8 0:27 9606:15 0:4 9606:7 0:45 9606:5 0:218 526973:5 0:402 9606:1 0:12 1491:4 0:41 526973:2 0:8 131567:10 0:133 526973:3 0:26 131567:5 0:1 131567:8 0:10
C,ENA_ABAV01053247_ABAV01053247.1,Arachidicoccus sp. BS20 (taxid 1850526),1273,0:866 1850526:7 0:366
C,ENA_ABAV01053348_ABAV01053348.1,Clostridium botulinum (taxid 1491),1809,0:8 1491:21 131567:2 9606:8 0:36 1491:1 0:6 131567:6 0:62 9606:4 0:1621
C,ENA_ABAV01053355_ABAV01053355.1,Clostridium botulinum (taxid 1491),1018,131567:16 0:31 131567:17 9606:9 0:92 2:2 0:5 1239:2 2:5 131567:49 1491:14 0:56 2:1 0:149 9606:4 0:62 131567:6 0:6 1491:1 0:36 9606:8 131567:2 1491:21 0:238 A:34 0:118
C,ENA_ABAV01053356_ABAV01053356.1,Clostridium botulinum (taxid 1491),955,9606:9 0:92 2:2 131567:5 1239:2 2:5 131567:49 1491:14 0:56 2:1 0:149 9606:4 0:62 131567:6 0:6 1491:1 0:36 9606:8 131567:2 1491:21 0:234 A:34 0:123
C,ENA_ABAV01053357_ABAV01053357.1,Bacillus cereus m1293 (taxid 526973),941,131567:2 1491:2 0:3 1491:5 0:20 A:34 0:15 9606:4 0:64 1491:5 0:24 1239:1 0:1 1239:5 0:3 1239:1 0:170 9606:1 0:28 131567:3 526973:5 131567:15 526973:4 0:15 526973:4 0:1 526973:7 1396:1 1:13 1396:18 1239:2 1396:7 131567:4 1239:13 1:9 131567:54 526973:11 0:22 9606:17 0:4 9606:7 0:45 9606:5 0:220 526973:5 0:4 526973:4
C,ENA_ABAV01053358_ABAV01053358.1,Clostridium botulinum (taxid 1491),675,0:37 526973:4 0:5 1239:4 0:2 131567:5 0:86 A:34 0:8 526969:5 131567:49 0:10 131567:1 0:29 131567:1 0:11 131567:5 0:10 131567:2 0:52 131567:5 0:1 1491:1 0:3 1491:5 0:69 9606:4 0:64 1491:5 0:24 1239:1 0:1 1239:5 0:3 1239:1 0:89
C,ENA_ABAV01053407_ABAV01053407.1,cellular organisms (taxid 131567),1063,0:352 9606:4 0:202 2149:5 0:191 9606:1 0:274
C,ENA_ABAV01053453_ABAV01053453.1,Alteromonas mediterranea (taxid 314275),2426,0:1709 9606:3 131567:5 9606:1 131567:5 0:367 314275:5 0:297
C,ENA_ABAV01053469_ABAV01053469.1,Gillisia sp. Hel1_33_143 (taxid 1336796),1209,0:10 398511:3 0:25 1452724:3 96345:1 0:65 1312072:1 983544:4 0:13 195:2 0:49 1336796:7 0:127 1774273:3 0:7 49546:2 0:187 1492737:5 0:14 996801:1 0:342 986:3 0:188 49546:5 76594:2 0:7 1936081:5 200644:3 1936081:1 49546:5 0:35 1576550:5 0:2 1615909:5 0:38
C,ENA_ABAV01053470_ABAV01053470.1,Seonamhaeicola sp. S2-3 (taxid 1936081),2121,0:110 2:3 976:2 0:4 1936081:5 0:242 2183896:3 0:2 476281:5 0:1494 49546:12 0:2 49546:2 0:180 1850254:5 0:16
C,ENA_ABAV01053571_ABAV01053571.1,Pseudoalteromonas piratica (taxid 1348114),3266,0:317 9606:1 0:2228 1348114:2 0:684
C,ENA_ABAV01053573_ABAV01053573.1,Clostridium botulinum (taxid 1491),779,0:55 1491:5 0:8 131567:15 0:662
C,ENA_ABAV01053585_ABAV01053585.1,Flavobacterium sp. MEBiC07310 (taxid 2201181),1104,0:154 2201181:6 0:3 2201181:4 0:5 2201181:5 0:95 2201181:5 0:33 1094466:2 0:364 2015076:5 0:280 28116:5 976:1 0:103
C,ENA_ABAV01053702_ABAV01053702.1,Lentibacillus amyloliquefaciens (taxid 1472767),1561,0:167 673862:1 0:1181 1472767:2 0:176
C,ENA_ABAV01053726_ABAV01053726.1,Bacillus cereus m1293 (taxid 526973),2017,0:29 526973:5 1239:17 0:1 1491:4 0:68 9606:1 0:52 9606:1 0:38 131567:15 0:8 1491:5 0:77 526973:39 1239:9 0:168 526973:5 0:2 9606:10 0:466 2057025:1 0:1 1:7 2:1 1:5 0:237 2057025:4 0:35 1491:3 0:5 131567:3 1491:4 0:657
C,ENA_ABAV01053838_ABAV01053838.1,Flavobacterium sp. MEBiC07310 (taxid 2201181),2599,0:727 1936081:2 0:1103 2201181:16 0:2 2201181:5 0:545 1336795:5 0:6 945713:1 0:6 1923122:5 996:1 0:96 1350:5 0:40
C,ENA_ABAV01053839_ABAV01053839.1,Capnocytophaga (taxid 1016),775,0:19 1016:5 0:710 376686:1 0:6
C,ENA_ABAV01053850_ABAV01053850.1,Bacillus cereus m1293 (taxid 526973),943,0:58 526973:5 131567:5 9606:4 0:145 1491:1 0:37 9606:15 0:161 9606:12 131567:46 526973:23 0:33 526973:3 0:28 526973:3 0:3 131567:6 526973:10 9606:11 0:131 9606:2 0:146 526973:1 0:18 A:2 
C,ENA_ABAV01053913_ABAV01053913.1,Pseudomonas sp. CC6-YY-74 (taxid 1930532),3798,0:486 364197:5 0:10 198107:3 0:207 1981174:3 0:10 1981174:4 0:51 1930532:4 0:20 286:4 0:7 223967:1 0:35 1981174:5 0:84 286:1 0:35 85698:5 0:4 85698:1 0:42 2009329:5 472181:5 1224:1 472181:4 0:25 286:2 0:3 303:2 286:5 303:2 0:4 2:1 286:5 1224:3 1236:4 208223:1 0:7 543:1 0:6 286:3 0:23 1930532:4 1236:4 286:39 0:17 2742:10 1236:11 286:6 1224:18 286:5 135621:8 0:1 286:8 0:9 286:6 0:3 286:9 0:1 1224:2 2:5 1224:1 0:1 1224:5 1549858:2 0:7 2025658:2 286:3 0:6 743720:3 0:30 286:3 0:7 204039:5 0:3 286:5 0:32 286:8 0:4 644801:6 0:5 1085:5 0:27 1007105:1 0:12 1930532:5 0:22 286:5 0:2 47880:7 0:8 286:1 0:105 A:34 0:78 286:1 0:5 286:6 94624:2 0:5 1224:5 0:15 286:3 0:2 286:23 0:27 1470434:8 1038922:1 1470434:5 1038922:5 136843:4 286:5 1038922:10 0:25 286:12 1236:5 317:1 0:5 550540:2 0:10 926:1 0:7 926:15 0:88 286:7 1224:9 286:1 0:208 286:5 0:377 300:2 0:266 286:13 743720:1 286:9 1236:2 2:53 1224:1 1981174:14 0:86 1930532:5 1236:3 1930532:24 0:1 1028989:3 286:6 1236:2 2:56 1301098:2 0:132 1028989:3 286:6 1236:2 2:49 1224:2 2:7 1930532:6 0:343
C,ENA_ABAV01053960_ABAV01053960.1,Pseudomonas sp. CC6-YY-74 (taxid 1930532),1245,0:19 135621:7 354:1 0:92 888057:5 0:35 1224:2 0:16 1930532:7 286:8 1236:2 930805:2 1236:5 930805:1 1224:3 0:12 364197:5 0:77 1224:2 135621:6 1224:11 286:4 53408:13 0:86 1301098:4 0:1 1301098:5 0:1 286:21 135621:3 286:3 135621:1 1236:1 135621:6 1224:5 80864:14 34072:6 2:3 1224:5 0:2 1224:5 0:6 354:5 0:12 1930532:5 0:5 1930532:5 286:9 1236:2 286:5 2:5 135621:2 1224:10 286:9 53408:2 286:5 53408:3 0:1 157783:5 286:9 2:3 286:4 2:5 286:3 1224:2 286:6 1224:13 0:5 1224:1 296:5 0:15 85007:3 0:8 67780:5 2:1 67780:6 0:2 1930532:7 0:5 1930532:5 0:1 1930532:4 106589:5 286:1 0:5 1149133:4 135621:10 286:2 135621:1 286:5 0:8 384676:3 286:9 1981174:3 286:2 1930532:8 0:335 286:1 136841:5 287:1 0:5 136841:5 0:34 53408:2 0:19 286:4 0:1 286:8 136845:2 286:2
C,ENA_ABAV01053961_ABAV01053961.1,Pseudomonas (taxid 286),1190,0:7 104087:7 0:1038 286:15 0:42 399739:2 0:6 399739:5 0:34
C,ENA_ABAV01053976_ABAV01053976.1,Bacillus cereus m1293 (taxid 526973),1442,0:137 526973:3 0:26 131567:5 0:1 131567:8 0:11 131567:1 9606:19 0:7 9606:1 0:78 526973:5 1239:17 0:1 1491:4 0:68 9606:1 0:52 9606:1 0:38 131567:15 0:8 1491:5 0:77 526973:42 1:1 9606:5 0:165 526973:5 0:2 9606:10 0:465 2057025:1 0:1 1:7 2:1 1:5 0:109
C,ENA_ABAV01054055_ABAV01054055.1,cellular organisms (taxid 131567),931,0:46 9606:5 0:272 1286:5 0:569
C,ENA_ABAV01054091_ABAV01054091.1,Desulfosporosinus meridiei DSM 13257 (taxid 768704),1310,0:632 768704:2 0:186 9606:1 0:455
C,ENA_ABAV01054097_ABAV01054097.1,Helicoverpa zea nudivirus 2 (taxid 1128424),1230,0:1091 1128424:5 9606:2 0:98
C,ENA_ABAV01054104_ABAV01054104.1,cellular organisms (taxid 131567),1232,0:2 1239:1 0:170 9606:1 0:1024
C,ENA_ABAV01054120_ABAV01054120.1,Bacillus cereus m1293 (taxid 526973),728,0:173 526973:5 0:4 526973:5 0:393 9606:1 0:12 1491:4 0:41 526973:2 0:8 131567:10 0:36
C,ENA_ABAV01054121_ABAV01054121.1,Bacillus cereus m1293 (taxid 526973),994,0:14 2057025:4 0:35 1491:3 0:8 1491:3 0:791 9606:1 0:28 131567:3 526973:5 131567:15 526973:4 0:15 526973:4 0:1 526973:7 1396:1 1:13 1396:5
C,ENA_ABAV01054122_ABAV01054122.1,Clostridium botulinum (taxid 1491),1018,0:69 A:34 0:117 2057025:4 0:35 1491:3 0:5 131567:3 1491:4 0:710
C,ENA_ABAV01054133_ABAV01054133.1,Clostridium botulinum (taxid 1491),1396,0:1317 1491:5 0:3 1491:1 0:1 131567:5 0:30
C,ENA_ABAV01054201_ABAV01054201.1,cellular organisms (taxid 131567),1894,0:15 131567:47 0:1798
C,ENA_ABAV01054262_ABAV01054262.1,Algibacter alginicilyticus (taxid 1736674),1225,0:58 1736674:4 0:1129
C,ENA_ABAV01054273_ABAV01054273.1,Flavobacteriaceae (taxid 49546),786,0:216 1736674:2 0:1 49546:5 0:3 480520:5 0:391 1913577:5 0:124
C,ENA_ABAV01054274_ABAV01054274.1,Psychroflexus torquis ATCC 700755 (taxid 313595),1568,0:432 691437:3 0:60 1704499:1 0:423 313595:5 0:6 313595:5 0:599
C,ENA_ABAV01054279_ABAV01054279.1,Bacillus cereus m1293 (taxid 526973),1341,0:51 526969:5 131567:49 0:10 131567:1 0:29 131567:1 0:11 131567:5 0:10 131567:2 0:52 131567:5 0:1 1491:1 0:3 1491:5 0:69 9606:4 0:64 1491:5 0:24 1239:1 0:1 1239:5 0:3 1239:1 0:170 9606:1 0:28 131567:3 526973:5 131567:1 0:33 526973:4 131567:1 526973:7 1396:1 1:13 1396:18 1239:2 1396:7 131567:4 1239:13 1:9 131567:54 526973:11 0:22 9606:17 0:4 9606:7 0:45 9606:5 0:218 526973:5 0:4 526973:5 0:172
C,ENA_ABAV01054280_ABAV01054280.1,Clostridium botulinum (taxid 1491),896,0:17 A:34 0:96 2057025:4 0:35 1491:3 0:5 131567:3 1491:4 0:661
C,ENA_ABAV01054289_ABAV01054289.1,Clostridium botulinum (taxid 1491),824,0:87 1491:3 0:5 131567:3 1491:4 0:688
C,ENA_ABAV01054290_ABAV01054290.1,Clostridium botulinum (taxid 1491),1405,0:117 9606:15 0:37 1491:1 0:145 9606:4 131567:5 526973:5 0:130 131567:77 9606:9 0:92 2:2 0:5 1239:2 2:5 131567:13 A:34 131567:2 1491:14 0:56 2:1 0:149 9606:4 0:62 131567:6 0:6 1491:1 0:36 9606:8 131567:2 1491:21 0:305
C,ENA_ABAV01054307_ABAV01054307.1,Bacillus cereus m1293 (taxid 526973),1245,0:426 526973:4 0:5 1239:4 0:2 131567:5 0:143 131567:38 0:10 131567:1 0:29 131567:1 0:11 131567:5 0:10 131567:2 0:42 131567:10 0:84 9606:4 0:93 1239:1 0:1 1239:5 0:3 1239:1 0:199 131567:3 526973:5 131567:15 526973:4 0:15 526973:4 0:1 526973:7 1396:1 1:13 1396:4
C,ENA_ABAV01054308_ABAV01054308.1,Bacillus cereus m1293 (taxid 526973),1223,0:90 9606:1 0:12 1491:4 0:41 526973:2 0:8 131567:10 0:133 526973:3 0:26 131567:5 0:1 131567:8 0:11 131567:1 9606:19 0:7 9606:1 0:78 526973:5 1239:17 0:1 1491:4 0:68 9606:1 0:52 9606:1 0:38 131567:15 0:8 1491:5 0:77 526973:38 0:5 1239:5 0:169 526973:5 0:2 9606:10 0:202
C,ENA_ABAV01054360_ABAV01054360.1,Desulfatibacillum alkenivorans AK-01 (taxid 439235),2833,0:413 439235:5 0:54 439235:5 0:2322
C,ENA_ABAV01054525_ABAV01054525.1,Flavobacterium sp. MEBiC07310 (taxid 2201181),670,0:25 2201181:5 0:235 2183896:1 0:7 49546:5 1936080:2 0:356
C,ENA_ABAV01054576_ABAV01054576.1,Bacillus cereus m1293 (taxid 526973),965,1396:15 1239:2 1396:7 131567:4 1239:13 1:9 131567:54 526973:11 0:22 9606:17 0:4 9606:7 0:45 9606:5 0:102 A:34 0:85 526973:5 0:4 526973:5 0:393 9606:1 0:12 1491:4 0:41 526973:2 0:8 131567:10 0:10
C,ENA_ABAV01054660_ABAV01054660.1,Flavobacteriaceae (taxid 49546),1027,0:122 313603:5 0:1 746697:3 0:20 A:34 0:7 669041:1 0:5 754417:5 0:26 1660158:2 0:5 376686:2 0:157 49546:4 0:594
C,ENA_ABAV01054728_ABAV01054728.1,Bacillus cereus m1293 (taxid 526973),1502,0:11 9606:1 0:393 526973:5 0:4 526973:5 0:218 9606:5 0:45 9606:7 0:4 9606:17 0:22 526973:11 131567:54 1:9 1239:13 131567:4 1396:7 1239:2 1396:12 A:34 526973:17 131567:15 526973:5 131567:3 0:28 9606:1 0:170 1239:1 0:3 1239:5 0:1 1239:1 0:24 1491:5 0:64 9606:4 0:69 1491:5 0:3 1491:1 0:1 131567:5 0:52 131567:2 0:10 131567:5 0:11 131567:1 0:29 131567:1 0:10 131567:33
C,ENA_ABAV01054729_ABAV01054729.1,Clostridium botulinum (taxid 1491),941,0:46 A:34 0:443 1491:21 131567:2 9606:8 0:36 1491:1 0:6 131567:6 0:62 9606:4 0:149 2:1 0:56 1491:14 131567:18
C,ENA_ABAV01054742_ABAV01054742.1,Campylobacter insulaenigrae NCTC 12927 (taxid 1031564),1160,A:1 0:881 1896175:2 0:27 1031564:4 0:136 1095900:3 0:72
C,ENA_ABAV01054743_ABAV01054743.1,Polaribacter sp. MED152 (taxid 313598),999,0:684 313598:5 0:81 49546:1 0:194
C,ENA_ABAV01054767_ABAV01054767.1,Escherichia coli SE11 (taxid 409438),645,0:343 9606:1 0:13 409438:5 0:37 409438:5 0:37 409438:5 0:37 409438:5 0:101 9606:1 0:21
C,ENA_ABAV01054775_ABAV01054775.1,Pseudomonas syringae pv. syringae HS191 (taxid 1324932),831,0:245 1224:3 0:92 76760:5 0:18 286:1 0:79 1324932:3 317:5 587753:1 1324932:3 0:1 286:19 0:8 294:5 0:20 1930532:4 43263:1 0:30 286:5 0:96 157783:1 0:8 286:6 0:2 286:2 0:134
C,ENA_ABAV01054776_ABAV01054776.1,Pseudomonas fulva 12-X (taxid 743720),829,0:35 286:4 0:53 286:22 0:3 300:6 0:41 286:15 1236:1 1224:5 286:6 0:48 286:5 0:25 317:5 286:3 0:12 286:2 1038922:5 0:5 286:2 0:79 637905:5 0:9 1499686:1 0:1 547:5 0:32 136849:2 0:2 286:9 0:23 743720:2 0:1 743720:5 0:1 743720:7 0:70 286:5 0:7 286:5 0:77 743720:1 506:5 0:16 354276:5 0:2 1357279:1 286:2 0:11 82996:1 0:79 1930532:2 0:11 1930532:1 0:7
C,ENA_ABAV01054880_ABAV01054880.1,Bacillus cereus m1293 (taxid 526973),939,0:51 9606:7 0:4 9606:17 0:22 526973:11 131567:54 1:9 0:27 1396:6 1:13 1396:1 526973:7 0:1 526973:4 0:15 526973:4 131567:15 526973:5 131567:3 0:28 9606:1 0:170 1239:1 0:3 1239:5 0:1 1239:1 0:24 1491:5 0:64 9606:4 0:70 1491:5 0:3 1491:1 0:1 131567:5 0:52 131567:2 0:10 131567:5 0:11 131567:1 0:29 131567:1 0:10 131567:49 526969:5 0:62
C,ENA_ABAV01054884_ABAV01054884.1,Ferrimonas balearica DSM 9799 (taxid 550540),1037,0:509 1236:1 0:148 2100422:4 0:4 1236:7 712:1 1224:5 0:1 712:1 0:2 550540:5 0:1 550540:5 0:45 1236:5 1366:1 0:5 1261127:2 1236:2 1261127:5 0:48 680279:3 1236:2 1224:2 1236:7 0:71 703:3 0:28 1236:5 0:12 286:1 0:17 82985:2 0:7 82985:2 0:10 582:4 0:20
C,ENA_ABAV01054885_ABAV01054885.1,Sulfurimonas denitrificans DSM 1251 (taxid 326298),1335,0:1003 326298:2 0:174 211586:1 0:121
C,ENA_ABAV01054906_ABAV01054906.1,Bacillus cereus m1293 (taxid 526973),1400,0:283 526973:4 0:5 1239:4 0:2 131567:5 0:114 526969:5 131567:49 0:10 131567:1 0:29 131567:1 0:11 131567:5 0:10 131567:2 0:136 9606:4 0:64 1491:5 0:24 1239:1 0:1 1239:5 0:3 1239:1 0:170 9606:1 0:28 131567:3 526973:5 131567:15 526973:4 0:15 526973:4 0:1 526973:7 1396:1 1:13 1396:18 1239:2 1396:7 131567:4 1239:13 1:9 131567:54 526973:11 0:22 9606:17 0:4 9606:7 0:45 9606:5 0:97
C,ENA_ABAV01054907_ABAV01054907.1,Bacillus cereus m1293 (taxid 526973),1123,0:32 9606:1 0:52 9606:1 0:38 131567:15 0:8 1491:5 0:77 526973:39 1239:9 0:33 A:34 0:98 526973:5 0:2 9606:10 0:465 2057025:1 0:1 1:7 2:1 1:5 0:150
C,ENA_ABAV01054913_ABAV01054913.1,Bacillus cereus m1293 (taxid 526973),1307,0:401 9606:10 0:2 526973:5 0:169 1239:9 526973:39 0:77 1491:5 0:8 131567:15 0:91 9606:1 0:68 1491:4 0:1 1239:17 526973:5 0:78 9606:1 0:7 9606:19 131567:1 0:11 131567:8 0:1 131567:5 0:26 526973:3 0:133 131567:10 0:43
C,ENA_ABAV01054929_ABAV01054929.1,Bacillus cereus m1293 (taxid 526973),776,131567:50 526973:11 0:22 9606:7 0:66 9606:5 0:220 526973:5 0:4 526973:5 0:347
C,ENA_ABAV01054946_ABAV01054946.1,Flavobacteriaceae (taxid 49546),1123,0:892 1016:1 0:37 2183896:1 0:158
C,ENA_ABAV01054947_ABAV01054947.1,Flavobacterium (taxid 237),944,0:336 1936080:1 49546:10 996:2 1094466:1 0:13 1981981:5 0:436 96345:5 0:101
C,ENA_ABAV01054958_ABAV01054958.1,Cellulophaga lytica (taxid 979),967,49546:3 0:69 979:5 0:305 880071:6 0:359 1336794:1 0:120 754397:3 0:26 1336795:3 0:33
C,ENA_ABAV01054980_ABAV01054980.1,Seonamhaeicola sp. S2-3 (taxid 1936081),1102,0:20 669041:2 0:380 1936081:5 0:12 865938:3 0:238 40215:1 0:407
C,ENA_ABAV01055008_ABAV01055008.1,cellular organisms (taxid 131567),1185,0:109 9606:8 131567:7 526973:12 0:3 526973:1 0:24 526973:1 0:146 9606:2 0:131 9606:11 526973:10 131567:6 0:3 526973:3 0:64 526973:21 0:34 131567:14 9606:12 0:161 9606:15 0:37 1491:1 0:289 131567:26
C,ENA_ABAV01055009_ABAV01055009.1,Clostridium botulinum (taxid 1491),958,0:55 9606:4 0:62 131567:6 0:6 1491:1 0:36 9606:8 131567:2 1491:21 0:9 A:34 0:680
C,ENA_ABAV01055058_ABAV01055058.1,Clostridium botulinum (taxid 1491),828,0:38 1491:1 0:290 131567:77 9606:9 0:92 2:2 0:5 1239:2 2:5 131567:49 1491:14 0:57 2:1 0:90 A:34 0:25 9606:3
C,ENA_ABAV01055059_ABAV01055059.1,Clostridium botulinum (taxid 1491),1560,0:1071 526973:4 0:5 1239:4 0:2 131567:5 0:127 526969:5 131567:49 0:10 131567:1 0:29 131567:1 0:11 131567:5 0:10 131567:2 0:52 131567:5 0:1 1491:1 0:3 1491:5 0:69 9606:4 0:45
C,ENA_ABAV01055092_ABAV01055092.1,Mycobacterium (taxid 1763),1050,0:147 2:2 0:36 1763:5 0:826
C,ENA_ABAV01055094_ABAV01055094.1,Clostridium botulinum (taxid 1491),890,0:28 2:1 0:149 9606:4 0:62 131567:6 0:6 1491:1 0:36 9606:8 131567:2 1491:21 0:532
C,ENA_ABAV01055102_ABAV01055102.1,Pseudomonas (taxid 286),850,0:97 A:34 0:244 286:9 0:262 469:2 0:168
C,ENA_ABAV01055105_ABAV01055105.1,Pseudomonas sp. TCU-HL1 (taxid 1856685),723,0:620 1856685:4 0:8 1856685:5 0:52
C,ENA_ABAV01055106_ABAV01055106.1,Pseudomonas (taxid 286),746,0:69 1224:1 0:19 244566:7 0:98 286:2 0:38 1221522:1 0:2 237609:1 0:3 286:5 294:1 286:6 294:5 0:1 286:3 0:65 286:1 0:5 286:4 104087:5 303:1 286:5 0:16 1309411:3 0:196 143813:1 0:11 1283291:4 0:63 286:3 0:36 75612:1 0:30
C,ENA_ABAV01055113_ABAV01055113.1,Clostridium botulinum (taxid 1491),881,0:6 9606:8 131567:2 1491:21 0:810
