index,identifiers,gc,length,acti_mapped.sorted_cov,bestsumorder_phylum
3457,ENA_WAHB01003458_WAHB01003458.1,0.4013,1393,849.6159,no-hit
3458,ENA_WAHB01003459_WAHB01003459.1,0.3937,1341,253.7189,no-hit
3459,ENA_WAHB01003460_WAHB01003460.1,0.3868,1391,226.4313,no-hit
3460,ENA_WAHB01003461_WAHB01003461.1,0.3694,1378,201.6734,no-hit
3461,ENA_WAHB01003462_WAHB01003462.1,0.3812,1389,1184.1422,no-hit
3462,ENA_WAHB01003463_WAHB01003463.1,0.3744,1353,262.899,no-hit
3463,ENA_WAHB01003464_WAHB01003464.1,0.3744,1389,107.5976,no-hit
3464,ENA_WAHB01003465_WAHB01003465.1,0.4258,1388,891.5908,no-hit
3465,ENA_WAHB01003466_WAHB01003466.1,0.3667,1352,699.6141,no-hit
3466,ENA_WAHB01003467_WAHB01003467.1,0.328,1388,899.3389,no-hit
3467,ENA_WAHB01003468_WAHB01003468.1,0.3723,1387,787.1674,no-hit
3468,ENA_WAHB01003469_WAHB01003469.1,0.3543,1321,202.7456,no-hit
3469,ENA_WAHB01003470_WAHB01003470.1,0.4404,1386,678.1841,no-hit
3470,ENA_WAHB01003471_WAHB01003471.1,0.3704,1385,1039.1863,no-hit
3471,ENA_WAHB01003472_WAHB01003472.1,0.4848,1314,7302.1233,no-hit
3472,ENA_WAHB01003473_WAHB01003473.1,0.3173,1390,114.8683,no-hit
3473,ENA_WAHB01003474_WAHB01003474.1,0.3492,1384,143.3941,no-hit
3474,ENA_WAHB01003475_WAHB01003475.1,0.4323,1384,4025.4359,no-hit
3475,ENA_WAHB01003476_WAHB01003476.1,0.3624,1323,356.5216,no-hit
3476,ENA_WAHB01003477_WAHB01003477.1,0.3957,1381,353.029,no-hit
3477,ENA_WAHB01003478_WAHB01003478.1,0.3737,1381,667.6655,no-hit
3478,ENA_WAHB01003479_WAHB01003479.1,0.4243,1381,468.9319,no-hit
3479,ENA_WAHB01003480_WAHB01003480.1,0.3565,1380,311.1217,no-hit
3480,ENA_WAHB01003481_WAHB01003481.1,0.3935,1380,187.158,no-hit
3481,ENA_WAHB01003482_WAHB01003482.1,0.3429,1336,915.2015,no-hit
3482,ENA_WAHB01003483_WAHB01003483.1,0.4782,1332,30906.9407,no-hit
3483,ENA_WAHB01003484_WAHB01003484.1,0.3744,1357,370.3368,no-hit
3484,ENA_WAHB01003485_WAHB01003485.1,0.519,1346,618.2796,no-hit
3485,ENA_WAHB01003486_WAHB01003486.1,0.3662,1322,233.6687,no-hit
3486,ENA_WAHB01003487_WAHB01003487.1,0.3605,1376,78.4382,no-hit
3487,ENA_WAHB01003488_WAHB01003488.1,0.3105,1375,108.8356,no-hit
3488,ENA_WAHB01003489_WAHB01003489.1,0.3807,1347,901.7814,no-hit
3489,ENA_WAHB01003490_WAHB01003490.1,0.3585,1375,141.1396,no-hit
3490,ENA_WAHB01003491_WAHB01003491.1,0.3287,1375,203.3389,no-hit
3491,ENA_WAHB01003492_WAHB01003492.1,0.4792,1320,16009.79,no-hit
3492,ENA_WAHB01003493_WAHB01003493.1,0.3586,1347,392.8523,no-hit
3493,ENA_WAHB01003494_WAHB01003494.1,0.5653,1371,594.6637,no-hit
3494,ENA_WAHB01003495_WAHB01003495.1,0.3524,1296,270.153,no-hit
3495,ENA_WAHB01003496_WAHB01003496.1,0.3621,1267,441.9858,no-hit
3496,ENA_WAHB01003497_WAHB01003497.1,0.4556,1320,1321.4913,no-hit
3497,ENA_WAHB01003498_WAHB01003498.1,0.3543,1368,946.7372,no-hit
3498,ENA_WAHB01003499_WAHB01003499.1,0.4273,1322,229.5735,no-hit
3499,ENA_WAHB01003500_WAHB01003500.1,0.3629,1309,367.2941,no-hit
3500,ENA_WAHB01003501_WAHB01003501.1,0.3243,1367,565.5593,no-hit
3501,ENA_WAHB01003502_WAHB01003502.1,0.4647,1276,1845.0431,no-hit
3502,ENA_WAHB01003503_WAHB01003503.1,0.4533,1306,22101.8346,no-hit
3503,ENA_WAHB01003504_WAHB01003504.1,0.4644,1277,5235.2569,no-hit
3504,ENA_WAHB01003505_WAHB01003505.1,0.3663,1365,212.2725,no-hit
3505,ENA_WAHB01003506_WAHB01003506.1,0.3118,1364,714.5686,no-hit
3506,ENA_WAHB01003507_WAHB01003507.1,0.3759,1361,424.161,no-hit
3507,ENA_WAHB01003508_WAHB01003508.1,0.4875,1362,4026.0029,no-hit
3508,ENA_WAHB01003509_WAHB01003509.1,0.3589,1308,1099.5997,no-hit
3509,ENA_WAHB01003510_WAHB01003510.1,0.3956,1360,273.6787,no-hit
3510,ENA_WAHB01003511_WAHB01003511.1,0.3582,1277,983.7824,Cnidaria
3511,ENA_WAHB01003512_WAHB01003512.1,0.3522,1360,1151.7531,no-hit
3512,ENA_WAHB01003513_WAHB01003513.1,0.376,1307,459.5306,no-hit
3513,ENA_WAHB01003514_WAHB01003514.1,0.3653,1356,478.5358,no-hit
3514,ENA_WAHB01003515_WAHB01003515.1,0.351,1342,327.1736,no-hit
3515,ENA_WAHB01003516_WAHB01003516.1,0.3672,1359,197.2428,no-hit
3516,ENA_WAHB01003517_WAHB01003517.1,0.4067,1277,1278.9875,no-hit
3517,ENA_WAHB01003518_WAHB01003518.1,0.4474,1265,2483.3494,no-hit
3518,ENA_WAHB01003519_WAHB01003519.1,0.4228,1354,598.3481,no-hit
3519,ENA_WAHB01003520_WAHB01003520.1,0.4576,1324,1884.6634,no-hit
3520,ENA_WAHB01003521_WAHB01003521.1,0.3502,1349,232.9197,no-hit
3521,ENA_WAHB01003522_WAHB01003522.1,0.382,1348,539.2908,no-hit
3522,ENA_WAHB01003523_WAHB01003523.1,0.3994,1348,650.0787,no-hit
3523,ENA_WAHB01003524_WAHB01003524.1,0.4361,1348,1736.9324,no-hit
3524,ENA_WAHB01003525_WAHB01003525.1,0.3492,1320,146.1788,no-hit
3525,ENA_WAHB01003526_WAHB01003526.1,0.3767,1346,246.4978,no-hit
3526,ENA_WAHB01003527_WAHB01003527.1,0.4033,1345,722.5186,no-hit
3527,ENA_WAHB01003528_WAHB01003528.1,0.3617,1343,529.0045,no-hit
3528,ENA_WAHB01003529_WAHB01003529.1,0.4003,1299,205.7821,no-hit
3529,ENA_WAHB01003530_WAHB01003530.1,0.3783,1343,380.1876,no-hit
3530,ENA_WAHB01003531_WAHB01003531.1,0.497,1343,2513.1013,no-hit
3531,ENA_WAHB01003532_WAHB01003532.1,0.3997,1342,153.0552,Cnidaria
3532,ENA_WAHB01003533_WAHB01003533.1,0.4739,1342,3348.617,no-hit
3533,ENA_WAHB01003534_WAHB01003534.1,0.3513,1340,300.6928,no-hit
3534,ENA_WAHB01003535_WAHB01003535.1,0.3806,1340,206.0552,no-hit
3535,ENA_WAHB01003536_WAHB01003536.1,0.3739,1340,398.991,no-hit
3536,ENA_WAHB01003537_WAHB01003537.1,0.3126,1339,410.1937,no-hit
3537,ENA_WAHB01003538_WAHB01003538.1,0.3687,1338,650.8616,no-hit
3538,ENA_WAHB01003539_WAHB01003539.1,0.372,1337,108.8757,no-hit
3539,ENA_WAHB01003540_WAHB01003540.1,0.4869,1336,953.6912,no-hit
3540,ENA_WAHB01003541_WAHB01003541.1,0.4996,1293,2252.1701,no-hit
3541,ENA_WAHB01003542_WAHB01003542.1,0.3713,1331,503.5683,no-hit
3542,ENA_WAHB01003543_WAHB01003543.1,0.3533,1322,653.3275,no-hit
3543,ENA_WAHB01003544_WAHB01003544.1,0.4651,1331,5349.1022,no-hit
3544,ENA_WAHB01003545_WAHB01003545.1,0.3609,1331,410.9353,no-hit
3545,ENA_WAHB01003546_WAHB01003546.1,0.3947,1330,267.3346,no-hit
3546,ENA_WAHB01003547_WAHB01003547.1,0.4699,1230,14351.4536,no-hit
3547,ENA_WAHB01003548_WAHB01003548.1,0.4622,1218,14983.6486,no-hit
3548,ENA_WAHB01003549_WAHB01003549.1,0.4,1273,261.7819,no-hit
3549,ENA_WAHB01003550_WAHB01003550.1,0.379,1301,384.6086,no-hit
3550,ENA_WAHB01003551_WAHB01003551.1,0.3796,1326,1269.3291,no-hit
3551,ENA_WAHB01003552_WAHB01003552.1,0.4458,1280,4048.0549,no-hit
3552,ENA_WAHB01003553_WAHB01003553.1,0.3625,1325,463.7296,no-hit
3553,ENA_WAHB01003554_WAHB01003554.1,0.3452,1269,109.2364,no-hit
3554,ENA_WAHB01003555_WAHB01003555.1,0.4739,1264,1199.2271,no-hit
3555,ENA_WAHB01003556_WAHB01003556.1,0.3313,1323,156.9433,no-hit
3556,ENA_WAHB01003557_WAHB01003557.1,0.3338,1312,186.577,no-hit
3557,ENA_WAHB01003558_WAHB01003558.1,0.3874,1316,236.7626,no-hit
3558,ENA_WAHB01003559_WAHB01003559.1,0.3971,1321,1399.5809,no-hit
3559,ENA_WAHB01003560_WAHB01003560.1,0.4136,1321,136.2072,no-hit
3560,ENA_WAHB01003561_WAHB01003561.1,0.3563,1324,244.3093,no-hit
3561,ENA_WAHB01003562_WAHB01003562.1,0.3415,1313,264.862,no-hit
3562,ENA_WAHB01003563_WAHB01003563.1,0.3927,1319,299.4913,no-hit
3563,ENA_WAHB01003564_WAHB01003564.1,0.3607,1256,306.9411,no-hit
3564,ENA_WAHB01003565_WAHB01003565.1,0.2948,1316,74.7652,no-hit
3565,ENA_WAHB01003566_WAHB01003566.1,0.3772,1315,625.1856,no-hit
3566,ENA_WAHB01003567_WAHB01003567.1,0.3864,1313,1151.6595,no-hit
3567,ENA_WAHB01003568_WAHB01003568.1,0.3593,1311,164.5706,no-hit
3568,ENA_WAHB01003569_WAHB01003569.1,0.3243,1295,476.952,no-hit
3569,ENA_WAHB01003570_WAHB01003570.1,0.3631,1256,138.8607,no-hit
3570,ENA_WAHB01003571_WAHB01003571.1,0.3483,1312,266.0473,no-hit
3571,ENA_WAHB01003572_WAHB01003572.1,0.3727,1312,402.3201,no-hit
3572,ENA_WAHB01003573_WAHB01003573.1,0.3399,1216,481.9712,no-hit
3573,ENA_WAHB01003574_WAHB01003574.1,0.3832,1310,180.3611,no-hit
3574,ENA_WAHB01003575_WAHB01003575.1,0.3534,1282,3615.3151,no-hit
3575,ENA_WAHB01003576_WAHB01003576.1,0.3448,1309,560.4656,no-hit
3576,ENA_WAHB01003577_WAHB01003577.1,0.3272,1308,80.9373,no-hit
3577,ENA_WAHB01003578_WAHB01003578.1,0.4482,1274,193.5667,no-hit
3578,ENA_WAHB01003579_WAHB01003579.1,0.4012,1307,1170.0253,no-hit
3579,ENA_WAHB01003580_WAHB01003580.1,0.4005,1307,202.5008,no-hit
3580,ENA_WAHB01003581_WAHB01003581.1,0.3718,1307,464.6672,Cnidaria
3581,ENA_WAHB01003582_WAHB01003582.1,0.3912,1245,235.339,Cnidaria
3582,ENA_WAHB01003583_WAHB01003583.1,0.3442,1253,411.6038,no-hit
3583,ENA_WAHB01003584_WAHB01003584.1,0.3302,1273,340.7956,no-hit
3584,ENA_WAHB01003585_WAHB01003585.1,0.3551,1287,408.2944,no-hit
3585,ENA_WAHB01003586_WAHB01003586.1,0.3793,1266,290.7387,no-hit
3586,ENA_WAHB01003587_WAHB01003587.1,0.3808,1271,387.4555,no-hit
3587,ENA_WAHB01003588_WAHB01003588.1,0.3671,1302,1470.3817,no-hit
3588,ENA_WAHB01003589_WAHB01003589.1,0.3974,1301,361.5104,no-hit
3589,ENA_WAHB01003590_WAHB01003590.1,0.3585,1300,101.8485,no-hit
3590,ENA_WAHB01003591_WAHB01003591.1,0.3635,1239,1302.1002,no-hit
3591,ENA_WAHB01003592_WAHB01003592.1,0.4048,1260,23149.6595,no-hit
3592,ENA_WAHB01003593_WAHB01003593.1,0.3934,1299,371.9877,no-hit
3593,ENA_WAHB01003594_WAHB01003594.1,0.4603,1298,2845.4834,no-hit
3594,ENA_WAHB01003595_WAHB01003595.1,0.3269,1298,167.478,no-hit
3595,ENA_WAHB01003596_WAHB01003596.1,0.3676,1227,346.4572,no-hit
3596,ENA_WAHB01003597_WAHB01003597.1,0.351,1249,607.0513,no-hit
3597,ENA_WAHB01003598_WAHB01003598.1,0.3497,1304,136.0429,no-hit
3598,ENA_WAHB01003599_WAHB01003599.1,0.3647,1297,231.7965,no-hit
3599,ENA_WAHB01003600_WAHB01003600.1,0.357,1297,443.9607,no-hit
3600,ENA_WAHB01003601_WAHB01003601.1,0.4158,1295,285.4212,Cnidaria
3601,ENA_WAHB01003602_WAHB01003602.1,0.4052,1236,499.2091,no-hit
3602,ENA_WAHB01003603_WAHB01003603.1,0.3524,1294,1411.7836,no-hit
3603,ENA_WAHB01003604_WAHB01003604.1,0.395,1294,773.9806,no-hit
3604,ENA_WAHB01003605_WAHB01003605.1,0.469,1293,2347.3209,no-hit
3605,ENA_WAHB01003606_WAHB01003606.1,0.4517,1235,343.2725,no-hit
3606,ENA_WAHB01003607_WAHB01003607.1,0.3529,1292,58.6478,no-hit
3607,ENA_WAHB01003608_WAHB01003608.1,0.3664,1261,272.4211,no-hit
3608,ENA_WAHB01003609_WAHB01003609.1,0.366,1292,607.2968,no-hit
3609,ENA_WAHB01003610_WAHB01003610.1,0.3538,1238,138.9766,no-hit
3610,ENA_WAHB01003611_WAHB01003611.1,0.3517,1291,295.2115,no-hit
3611,ENA_WAHB01003612_WAHB01003612.1,0.3789,1232,501.4724,no-hit
3612,ENA_WAHB01003613_WAHB01003613.1,0.4642,1187,2243.8357,no-hit
3613,ENA_WAHB01003614_WAHB01003614.1,0.4819,1272,848.4961,no-hit
3614,ENA_WAHB01003615_WAHB01003615.1,0.431,1283,2022.3655,no-hit
3615,ENA_WAHB01003616_WAHB01003616.1,0.4114,1288,673.7698,no-hit
3616,ENA_WAHB01003617_WAHB01003617.1,0.4802,1288,2867.3318,no-hit
3617,ENA_WAHB01003618_WAHB01003618.1,0.3496,1227,337.2266,no-hit
3618,ENA_WAHB01003619_WAHB01003619.1,0.3599,1243,125.289,no-hit
3619,ENA_WAHB01003620_WAHB01003620.1,0.3769,1288,237.1947,no-hit
3620,ENA_WAHB01003621_WAHB01003621.1,0.3486,1287,760.7984,no-hit
3621,ENA_WAHB01003622_WAHB01003622.1,0.4722,1249,4139.0654,no-hit
3622,ENA_WAHB01003623_WAHB01003623.1,0.3889,1224,240.5809,no-hit
3623,ENA_WAHB01003624_WAHB01003624.1,0.4825,1202,5402.4775,no-hit
3624,ENA_WAHB01003625_WAHB01003625.1,0.3619,1282,96.3222,no-hit
3625,ENA_WAHB01003626_WAHB01003626.1,0.381,1281,257.484,no-hit
3626,ENA_WAHB01003627_WAHB01003627.1,0.3591,1281,474.6495,Cnidaria
3627,ENA_WAHB01003628_WAHB01003628.1,0.3419,1281,209.6581,no-hit
3628,ENA_WAHB01003629_WAHB01003629.1,0.3761,1239,109.134,no-hit
3629,ENA_WAHB01003630_WAHB01003630.1,0.3437,1222,556.8314,no-hit
3630,ENA_WAHB01003631_WAHB01003631.1,0.322,1241,345.5738,no-hit
3631,ENA_WAHB01003632_WAHB01003632.1,0.4728,1234,9364.5572,no-hit
3632,ENA_WAHB01003633_WAHB01003633.1,0.3088,1280,500.0109,no-hit
3633,ENA_WAHB01003634_WAHB01003634.1,0.3633,1224,245.4975,no-hit
3634,ENA_WAHB01003635_WAHB01003635.1,0.4246,1250,791.6854,no-hit
3635,ENA_WAHB01003636_WAHB01003636.1,0.3367,1277,174.5466,no-hit
3636,ENA_WAHB01003637_WAHB01003637.1,0.558,1277,620.011,no-hit
3637,ENA_WAHB01003638_WAHB01003638.1,0.456,1273,1091.4112,no-hit
3638,ENA_WAHB01003639_WAHB01003639.1,0.3639,1254,631.1333,no-hit
3639,ENA_WAHB01003640_WAHB01003640.1,0.413,1276,228.4334,no-hit
3640,ENA_WAHB01003641_WAHB01003641.1,0.4919,1229,2452.649,no-hit
3641,ENA_WAHB01003642_WAHB01003642.1,0.4457,1216,14959.153,no-hit
3642,ENA_WAHB01003643_WAHB01003643.1,0.3515,1300,266.9738,no-hit
3643,ENA_WAHB01003644_WAHB01003644.1,0.3501,1274,315.898,no-hit
3644,ENA_WAHB01003645_WAHB01003645.1,0.3747,1273,166.74,no-hit
3645,ENA_WAHB01003646_WAHB01003646.1,0.3826,1273,1122.8123,no-hit
3646,ENA_WAHB01003647_WAHB01003647.1,0.3166,1176,585.8119,no-hit
3647,ENA_WAHB01003648_WAHB01003648.1,0.4461,1272,2914.0803,no-hit
3648,ENA_WAHB01003649_WAHB01003649.1,0.375,1272,444.4253,no-hit
3649,ENA_WAHB01003650_WAHB01003650.1,0.3546,1270,205.1348,no-hit
3650,ENA_WAHB01003651_WAHB01003651.1,0.4858,1233,2983.7851,no-hit
3651,ENA_WAHB01003652_WAHB01003652.1,0.3378,1268,456.8066,no-hit
3652,ENA_WAHB01003653_WAHB01003653.1,0.4117,1268,275.4826,no-hit
3653,ENA_WAHB01003654_WAHB01003654.1,0.3233,1267,877.9312,no-hit
3654,ENA_WAHB01003655_WAHB01003655.1,0.4081,1267,320.517,no-hit
3655,ENA_WAHB01003656_WAHB01003656.1,0.3941,1263,173.8382,no-hit
3656,ENA_WAHB01003657_WAHB01003657.1,0.3503,1200,168.02,no-hit
3657,ENA_WAHB01003658_WAHB01003658.1,0.352,1233,509.426,no-hit
3658,ENA_WAHB01003659_WAHB01003659.1,0.4278,1261,1902.8421,no-hit
3659,ENA_WAHB01003660_WAHB01003660.1,0.3654,1261,464.6593,no-hit
3660,ENA_WAHB01003661_WAHB01003661.1,0.3742,1257,699.3718,no-hit
3661,ENA_WAHB01003662_WAHB01003662.1,0.4103,1244,116.0555,no-hit
3662,ENA_WAHB01003663_WAHB01003663.1,0.4856,1147,1960.8989,no-hit
3663,ENA_WAHB01003664_WAHB01003664.1,0.3679,1204,542.2085,no-hit
3664,ENA_WAHB01003665_WAHB01003665.1,0.4304,1257,1070.8242,no-hit
3665,ENA_WAHB01003666_WAHB01003666.1,0.3464,1250,239.7089,no-hit
3666,ENA_WAHB01003667_WAHB01003667.1,0.475,1160,1104.65,no-hit
3667,ENA_WAHB01003668_WAHB01003668.1,0.3807,1169,33853.373,no-hit
3668,ENA_WAHB01003669_WAHB01003669.1,0.3565,1252,159.5244,no-hit
3669,ENA_WAHB01003670_WAHB01003670.1,0.4077,1251,355.7818,no-hit
3670,ENA_WAHB01003671_WAHB01003671.1,0.4037,1250,312.4559,no-hit
3671,ENA_WAHB01003672_WAHB01003672.1,0.3545,1230,120.178,no-hit
3672,ENA_WAHB01003673_WAHB01003673.1,0.379,1190,220.3218,Cnidaria
3673,ENA_WAHB01003674_WAHB01003674.1,0.3307,1249,229.2226,no-hit
3674,ENA_WAHB01003675_WAHB01003675.1,0.4663,1247,1303.5409,no-hit
3675,ENA_WAHB01003676_WAHB01003676.1,0.4432,1180,5909.239,no-hit
3676,ENA_WAHB01003677_WAHB01003677.1,0.3581,1210,525.6129,no-hit
3677,ENA_WAHB01003678_WAHB01003678.1,0.2881,1201,101.1482,no-hit
3678,ENA_WAHB01003679_WAHB01003679.1,0.3828,1200,1055.0942,no-hit
3679,ENA_WAHB01003680_WAHB01003680.1,0.3962,1152,245.6832,no-hit
3680,ENA_WAHB01003681_WAHB01003681.1,0.4871,1245,1126.2238,no-hit
3681,ENA_WAHB01003682_WAHB01003682.1,0.3368,1241,237.6535,no-hit
3682,ENA_WAHB01003683_WAHB01003683.1,0.3153,1183,797.3009,no-hit
3683,ENA_WAHB01003684_WAHB01003684.1,0.316,1190,211.5067,no-hit
3684,ENA_WAHB01003685_WAHB01003685.1,0.3297,1186,143.0135,no-hit
3685,ENA_WAHB01003686_WAHB01003686.1,0.4233,1239,765.9798,no-hit
3686,ENA_WAHB01003687_WAHB01003687.1,0.4822,1122,1458.656,no-hit
3687,ENA_WAHB01003688_WAHB01003688.1,0.4455,1192,408.8674,no-hit
3688,ENA_WAHB01003689_WAHB01003689.1,0.3689,1236,985.6084,no-hit
3689,ENA_WAHB01003690_WAHB01003690.1,0.4222,1235,628.1831,Cnidaria
3690,ENA_WAHB01003691_WAHB01003691.1,0.3304,1153,112.3209,no-hit
3691,ENA_WAHB01003692_WAHB01003692.1,0.3847,1233,71.8247,no-hit
3692,ENA_WAHB01003693_WAHB01003693.1,0.4156,1232,717.0519,no-hit
3693,ENA_WAHB01003694_WAHB01003694.1,0.4359,1232,3749.5122,no-hit
3694,ENA_WAHB01003695_WAHB01003695.1,0.3978,1171,698.3045,no-hit
3695,ENA_WAHB01003696_WAHB01003696.1,0.349,1232,196.8206,no-hit
3696,ENA_WAHB01003697_WAHB01003697.1,0.3727,1231,857.1969,no-hit
3697,ENA_WAHB01003698_WAHB01003698.1,0.3621,1171,620.5653,no-hit
3698,ENA_WAHB01003699_WAHB01003699.1,0.3399,1230,354.1002,no-hit
3699,ENA_WAHB01003700_WAHB01003700.1,0.3849,1230,296.8332,Mollusca
3700,ENA_WAHB01003701_WAHB01003701.1,0.392,1229,1428.335,no-hit
3701,ENA_WAHB01003702_WAHB01003702.1,0.3746,1228,273.4308,Cnidaria
3702,ENA_WAHB01003703_WAHB01003703.1,0.3632,1228,218.7744,no-hit
3703,ENA_WAHB01003704_WAHB01003704.1,0.3782,1227,1598.3024,no-hit
3704,ENA_WAHB01003705_WAHB01003705.1,0.4251,1196,391.1423,no-hit
3705,ENA_WAHB01003706_WAHB01003706.1,0.3616,1192,528.1862,no-hit
3706,ENA_WAHB01003707_WAHB01003707.1,0.39,1223,475.3161,no-hit
3707,ENA_WAHB01003708_WAHB01003708.1,0.3131,1120,309.2737,no-hit
3708,ENA_WAHB01003709_WAHB01003709.1,0.3744,1223,504.9368,no-hit
3709,ENA_WAHB01003710_WAHB01003710.1,0.3946,1222,485.484,no-hit
3710,ENA_WAHB01003711_WAHB01003711.1,0.4836,1222,1185.4532,no-hit
3711,ENA_WAHB01003712_WAHB01003712.1,0.4148,1222,2305.7025,no-hit
3712,ENA_WAHB01003713_WAHB01003713.1,0.3539,1120,589.0777,no-hit
3713,ENA_WAHB01003714_WAHB01003714.1,0.5118,1188,4371.9158,no-hit
3714,ENA_WAHB01003715_WAHB01003715.1,0.3618,1218,114.7747,no-hit
3715,ENA_WAHB01003716_WAHB01003716.1,0.4266,1167,140.2927,no-hit
3716,ENA_WAHB01003717_WAHB01003717.1,0.3702,1216,424.953,no-hit
3717,ENA_WAHB01003718_WAHB01003718.1,0.4589,1160,1257.8911,no-hit
3718,ENA_WAHB01003719_WAHB01003719.1,0.355,1217,167.9359,no-hit
3719,ENA_WAHB01003720_WAHB01003720.1,0.4796,1128,3424.3652,no-hit
3720,ENA_WAHB01003721_WAHB01003721.1,0.3374,1215,143.8733,no-hit
3721,ENA_WAHB01003722_WAHB01003722.1,0.398,1177,155.3019,no-hit
3722,ENA_WAHB01003723_WAHB01003723.1,0.3516,1186,105.2133,no-hit
3723,ENA_WAHB01003724_WAHB01003724.1,0.3596,1218,129.6642,no-hit
3724,ENA_WAHB01003725_WAHB01003725.1,0.3265,1179,148.8736,no-hit
3725,ENA_WAHB01003726_WAHB01003726.1,0.3736,1211,474.8215,no-hit
3726,ENA_WAHB01003727_WAHB01003727.1,0.3071,1209,95.6432,no-hit
3727,ENA_WAHB01003728_WAHB01003728.1,0.4307,1212,325.6427,no-hit
3728,ENA_WAHB01003729_WAHB01003729.1,0.3448,1163,97.2554,no-hit
3729,ENA_WAHB01003730_WAHB01003730.1,0.3581,1210,264.3441,no-hit
3730,ENA_WAHB01003731_WAHB01003731.1,0.4392,1193,357.8525,no-hit
3731,ENA_WAHB01003732_WAHB01003732.1,0.3639,1209,91.0984,no-hit
3732,ENA_WAHB01003733_WAHB01003733.1,0.3708,1166,421.5416,no-hit
3733,ENA_WAHB01003734_WAHB01003734.1,0.3747,1201,275.1282,no-hit
3734,ENA_WAHB01003735_WAHB01003735.1,0.3675,1208,94.6589,no-hit
3735,ENA_WAHB01003736_WAHB01003736.1,0.3765,1208,589.1119,no-hit
3736,ENA_WAHB01003737_WAHB01003737.1,0.377,1207,400.285,no-hit
3737,ENA_WAHB01003738_WAHB01003738.1,0.4032,1178,239.8166,no-hit
3738,ENA_WAHB01003739_WAHB01003739.1,0.3109,1087,1247.2355,no-hit
3739,ENA_WAHB01003740_WAHB01003740.1,0.2791,1179,772.1702,no-hit
3740,ENA_WAHB01003741_WAHB01003741.1,0.3364,1204,180.5498,no-hit
3741,ENA_WAHB01003742_WAHB01003742.1,0.3348,1160,412.7481,no-hit
3742,ENA_WAHB01003743_WAHB01003743.1,0.3616,1145,232.9406,no-hit
3743,ENA_WAHB01003744_WAHB01003744.1,0.3621,1204,354.2218,no-hit
3744,ENA_WAHB01003745_WAHB01003745.1,0.3815,1149,943.5697,no-hit
3745,ENA_WAHB01003746_WAHB01003746.1,0.3575,1145,199.5988,no-hit
3746,ENA_WAHB01003747_WAHB01003747.1,0.4646,1203,642.363,no-hit
3747,ENA_WAHB01003748_WAHB01003748.1,0.4384,1202,493.9676,Cnidaria
3748,ENA_WAHB01003749_WAHB01003749.1,0.3767,1200,253.9033,no-hit
3749,ENA_WAHB01003750_WAHB01003750.1,0.335,1200,558.259,no-hit
3750,ENA_WAHB01003751_WAHB01003751.1,0.3631,1154,497.0849,no-hit
3751,ENA_WAHB01003752_WAHB01003752.1,0.3383,1198,595.467,Cnidaria
3752,ENA_WAHB01003753_WAHB01003753.1,0.3889,1197,582.8701,no-hit
3753,ENA_WAHB01003754_WAHB01003754.1,0.3609,1197,165.3784,no-hit
3754,ENA_WAHB01003755_WAHB01003755.1,0.3824,1195,221.8293,no-hit
3755,ENA_WAHB01003756_WAHB01003756.1,0.4315,1194,685.2447,no-hit
3756,ENA_WAHB01003757_WAHB01003757.1,0.3636,1137,454.5634,Cnidaria
3757,ENA_WAHB01003758_WAHB01003758.1,0.3499,1089,369.5409,no-hit
3758,ENA_WAHB01003759_WAHB01003759.1,0.494,1081,1981.0907,no-hit
3759,ENA_WAHB01003760_WAHB01003760.1,0.3693,1142,979.2509,no-hit
3760,ENA_WAHB01003761_WAHB01003761.1,0.4754,1140,25196.436,no-hit
3761,ENA_WAHB01003762_WAHB01003762.1,0.308,1147,115.644,no-hit
3762,ENA_WAHB01003763_WAHB01003763.1,0.3596,1130,416.4889,no-hit
3763,ENA_WAHB01003764_WAHB01003764.1,0.4035,1192,214.8121,no-hit
3764,ENA_WAHB01003765_WAHB01003765.1,0.3794,1136,168.6558,no-hit
3765,ENA_WAHB01003766_WAHB01003766.1,0.3998,1193,607.4912,no-hit
3766,ENA_WAHB01003767_WAHB01003767.1,0.3604,1132,57.6599,no-hit
3767,ENA_WAHB01003768_WAHB01003768.1,0.3874,1141,203.3348,no-hit
3768,ENA_WAHB01003769_WAHB01003769.1,0.5278,1190,982.9293,no-hit
3769,ENA_WAHB01003770_WAHB01003770.1,0.348,1137,287.5885,no-hit
3770,ENA_WAHB01003771_WAHB01003771.1,0.3866,1146,626.3333,no-hit
3771,ENA_WAHB01003772_WAHB01003772.1,0.394,1137,400.1073,no-hit
3772,ENA_WAHB01003773_WAHB01003773.1,0.3838,1184,514.8073,no-hit
3773,ENA_WAHB01003774_WAHB01003774.1,0.4245,1185,532.0498,no-hit
3774,ENA_WAHB01003775_WAHB01003775.1,0.4343,1066,8732.3311,no-hit
3775,ENA_WAHB01003776_WAHB01003776.1,0.4024,1186,3064.481,no-hit
3776,ENA_WAHB01003777_WAHB01003777.1,0.3934,1125,372.8591,no-hit
3777,ENA_WAHB01003778_WAHB01003778.1,0.381,1074,144.1727,no-hit
3778,ENA_WAHB01003779_WAHB01003779.1,0.3353,1182,260.6579,no-hit
3779,ENA_WAHB01003780_WAHB01003780.1,0.3904,1141,981.7246,no-hit
3780,ENA_WAHB01003781_WAHB01003781.1,0.3539,1182,292.58,no-hit
